0.497641	0.463053	0.498807	0.478436
0.474820	0.495890	0.436692	0.479802
0.491475	0.488573	0.462826	0.488966
0.499565	0.476114	0.499889	0.490004
0.489336	0.497208	0.494028	0.444390
0.488344	0.493238	0.496224	0.492985
0.485013	0.482887	0.457935	0.497106
0.498146	0.486494	0.488502	0.497219
0.497520	0.490961	0.471185	0.480311
0.489231	0.494314	0.494495	0.474450
0.452109	0.495052	0.483342	0.492060
0.485121	0.491445	0.471781	0.485854
0.466034	0.499151	0.493354	0.485753
0.495692	0.467725	0.492418	0.492495
0.467113	0.476777	0.483753	0.491491
0.491468	0.478732	0.480628	0.476303
0.476201	0.490923	0.487502	0.488021
0.494140	0.485304	0.496783	0.481310
0.491507	0.479766	0.485588	0.464349
0.483882	0.482172	0.481873	0.483255
0.499176	0.492590	0.482066	0.497196
0.491510	0.497335	0.484338	0.466350
0.497833	0.002255	0.499297	0.466825
0.486301	0.006483	0.459896	0.498821
0.486125	0.021468	0.472140	0.450726
0.478879	0.044833	0.471969	0.494092
0.491789	0.039567	0.498498	0.483611
0.493298	0.008217	0.471706	0.484990
0.498897	0.000505	0.478248	0.474069
0.494836	0.008304	0.483821	0.496250
0.494915	0.042840	0.482491	0.493243
0.499027	0.015025	0.475772	0.438186
0.491050	0.008062	0.482211	0.484566
0.487446	0.022024	0.485066	0.497649
0.481146	0.010865	0.488570	0.477748
0.486653	0.007439	0.492268	0.495215
0.485823	0.002160	0.492492	0.485268
0.474373	0.015372	0.499145	0.497035
0.496583	0.003004	0.477818	0.497762
0.488977	0.031288	0.480320	0.489021
0.474897	0.054743	0.492112	0.459460
0.494564	0.004365	0.476834	0.496695
0.480344	0.008147	0.493703	0.490628
0.474054	0.016691	0.475652	0.485729
0.465369	0.002701	0.495962	0.493553
0.497866	0.025143	0.490482	0.472926
0.470516	0.013282	0.484772	0.484252
0.497486	0.034934	0.496489	0.497772
0.483457	0.013519	0.489437	0.477995
0.498995	0.026139	0.499866	0.494761
0.495415	0.005585	0.498770	0.495914
0.488056	0.004386	0.466723	0.457488
0.485124	0.004597	0.448411	0.479055
0.488613	0.023968	0.487956	0.492084
0.493241	0.013998	0.457561	0.472573
0.497484	0.011656	0.443569	0.494386
0.475221	0.039221	0.483913	0.489002
0.499883	0.006961	0.474408	0.496531
0.472485	0.012781	0.495801	0.493225
0.491873	0.011090	0.496949	0.494247
0.499973	0.015668	0.477308	0.488418
0.497837	0.004491	0.494375	0.463859
0.492421	0.028829	0.483044	0.497606
