0.481252	0.206061	0.507814	0.474745	0.472466	0.193583	0.209639
0.468702	0.205420	0.496620	0.502673	0.500092	0.183371	0.207030
0.492326	0.199344	0.528269	0.445643	0.508801	0.214775	0.212819
0.490421	0.211216	0.528473	0.498741	0.521915	0.227848	0.220586
0.491776	0.219011	0.503576	0.508341	0.469509	0.170131	0.213851
0.487676	0.210357	0.511832	0.478568	0.483330	0.200615	0.213159
0.498264	0.231840	0.520438	0.502636	0.504844	0.185508	0.193852
0.494479	0.200102	0.483770	0.501279	0.459239	0.190002	0.177953
0.475753	0.233837	0.486732	0.502429	0.504507	0.206578	0.205502
0.533624	0.150127	0.483603	0.508601	0.497150	0.203324	0.222158
0.515745	0.169000	0.517726	0.484515	0.493541	0.156676	0.189048
0.531067	0.169091	0.485358	0.215155	0.536777	0.187403	0.505839
0.475846	0.206106	0.498676	0.201745	0.482101	0.195398	0.476871
0.522523	0.184264	0.468764	0.222889	0.498262	0.214987	0.468604
0.511830	0.184428	0.499221	0.174359	0.493180	0.220122	0.502330
0.514969	0.191934	0.501302	0.150242	0.502836	0.209491	0.517927
0.498458	0.201074	0.497317	0.194526	0.500652	0.202533	0.507054
0.462800	0.203611	0.504974	0.181866	0.512817	0.142017	0.527314
0.488028	0.201101	0.502951	0.203516	0.499188	0.201486	0.483367
0.504583	0.175237	0.510121	0.180428	0.503070	0.230302	0.493189
0.500584	0.206453	0.507221	0.224235	0.500734	0.201571	0.520836
0.504267	0.193056	0.502727	0.221607	0.483034	0.172338	0.460317
0.478354	0.211183	0.494042	0.696698	0.470806	0.520594	0.471657
0.457201	0.160835	0.491482	0.622904	0.514004	0.500864	0.519453
0.503226	0.228139	0.495256	0.614913	0.476696	0.509625	0.496558
0.496862	0.215528	0.541128	0.606881	0.503500	0.511790	0.495133
0.492449	0.192709	0.509263	0.656356	0.511540	0.481582	0.478374
0.497900	0.178859	0.521783	0.620761	0.508071	0.535982	0.492347
0.491463	0.213168	0.512887	0.619288	0.478508	0.510308	0.507670
0.506833	0.198135	0.501387	0.627145	0.470242	0.513915	0.521369
0.473249	0.196684	0.501949	0.625514	0.493236	0.506603	0.512555
0.533630	0.180877	0.476309	0.655045	0.501027	0.503393	0.490892
0.491188	0.198828	0.528636	0.613922	0.468634	0.493290	0.508778
0.507269	0.154327	0.210337	0.515760	0.158360	0.132366	0.134490
0.501663	0.117660	0.181826	0.530076	0.196873	0.118031	0.119412
0.487153	0.082111	0.187816	0.537126	0.222975	0.112665	0.123400
0.503785	0.160145	0.205730	0.460096	0.180570	0.126974	0.107494
0.489187	0.145989	0.254326	0.496743	0.228372	0.112677	0.113187
0.479247	0.116697	0.173153	0.486046	0.202918	0.116694	0.110164
0.509884	0.154614	0.181989	0.509801	0.182459	0.145804	0.106752
0.480812	0.134981	0.168683	0.503922	0.190680	0.116599	0.107512
0.526835	0.117760	0.180839	0.517621	0.235727	0.123148	0.103425
0.522732	0.075549	0.177282	0.494342	0.206459	0.110351	0.143225
0.490372	0.115084	0.233180	0.525804	0.204337	0.104203	0.104345
0.483641	0.205906	0.509389	0.159737	0.210635	0.168341	0.157573
0.484373	0.190526	0.516131	0.208079	0.198666	0.164050	0.217952
0.480549	0.211431	0.546758	0.189440	0.198071	0.185843	0.219201
0.514305	0.178390	0.478029	0.231502	0.197875	0.201755	0.211422
0.497719	0.207716	0.500092	0.206703	0.212146	0.210405	0.182054
0.494373	0.210217	0.510167	0.204846	0.187275	0.231592	0.210754
0.498580	0.250230	0.509533	0.213884	0.203409	0.208078	0.182208
0.513789	0.186676	0.503314	0.200280	0.217077	0.195218	0.173972
0.489427	0.200022	0.521966	0.168419	0.150750	0.177564	0.242354
0.478909	0.185316	0.517070	0.175841	0.185701	0.200904	0.213846
0.498092	0.179619	0.502672	0.198856	0.201260	0.225142	0.184735
0.483016	0.489772	0.499269	0.517413	0.502246	0.553044	0.486416
0.491892	0.501521	0.499864	0.484471	0.507385	0.522066	0.516458
0.493871	0.503010	0.521979	0.494181	0.504143	0.473392	0.499334
0.504498	0.496805	0.484800	0.513588	0.508375	0.467333	0.489075
0.511112	0.504432	0.485420	0.483004	0.524321	0.489235	0.515373
0.481680	0.484330	0.487278	0.523303	0.503260	0.484644	0.470271
0.472090	0.515540	0.509438	0.491585	0.518780	0.518227	0.476707
0.477419	0.533286	0.523277	0.490711	0.515762	0.497398	0.509874
0.524984	0.514994	0.489787	0.505997	0.506104	0.499569	0.543276
0.525965	0.509332	0.468112	0.522629	0.488043	0.467822	0.477775
0.500086	0.498619	0.505523	0.491780	0.530611	0.503649	0.506303
0.487607	0.512392	0.164321	0.521790	0.191088	0.173963	0.135915
0.491711	0.504254	0.222381	0.471795	0.195150	0.202297	0.127512
0.490643	0.472718	0.172998	0.474469	0.201100	0.207550	0.121610
0.513750	0.496158	0.193543	0.538080	0.185282	0.229435	0.139985
